"product_id","product_category_name","product_name","product_brand","product_weight_g","product_length_cm","product_height_cm","product_width_cm","cost","price"
"2251b086-a8aa-4ebd-b30e-fe5b8573565c",books,Occur itself: Step son body more beat,Zenith,990,17,29,17,27.42,39.94
fcd41d34-38ed-42d2-9245-9cdcd7671f10,electronics,Zenith A945 Smartwatch,Zenith,2917,20,15,19,375.47,439.92
e8461a18-11ac-41f8-8e9a-18f25ca33b5a,toys,Pulse RC Car Toy,Pulse,354,16,16,23,32.87,79.38
"27ede9a7-a989-4fd8-bb66-ad776c68a4c0",home_goods,Vertex Air Purifier Set,Vertex,4638,76,15,15,59.91,133.26
"421a3c9d-7d9a-4434-9a6c-a6c1c2f9ebe5",toys,Vertex Building Blocks Toy,Vertex,750,29,25,17,12.62,35.05
f77b653f-3d5b-40dc-a7a6-6e7f2e98d1f6,electronics,Vertex P536 Monitor,Vertex,1222,10,10,7,1435.26,1829.98
ac318d45-8342-4397-9674-21b782df2b2a,home_goods,Pulse Knife Set Set,Pulse,1859,54,29,25,50.41,114.2
"1a0327b7-c478-4b66-9605-8866dca070ce",electronics,Apex P826 Monitor,Apex,1119,33,10,29,274.97,366.55
"33238455-2c72-44ab-9e81-087fd187c594",fashion,Pulse Dress (Beige),Pulse,731,45,8,24,88.91,211.01
"0f10a9ff-3461-4cd6-8358-70d88c0128a2",auto,Crest Seat Cover Kit (M876),Crest,4275,84,22,26,319.21,391.04
"034bb2a7-5845-4280-badc-2e258bc55536",fashion,Zenith Hoodie (Beige),Zenith,688,39,27,9,67.95,213.9
a92a7bf6-557e-4744-9ab0-72e2a0e6bce3,furniture,Apex Desk - Modern,Apex,35123,137,18,7,172.21,426.55
c183a21a-62da-4589-b0f9-32fa319e0081,books,Financial produce next strong,Pulse,973,17,27,21,15.59,29.51
d4fb5c80-7521-4f01-adb2-585dcef3cecc,books,Old company maintain television: Early live dark raise against,Crest,710,11,13,7,15.11,25.41
"8e4f640b-2b39-47ef-b73b-9af59c209814",home_goods,Nimbus Air Purifier - Industrial,Nimbus,1504,54,24,25,33.59,60.81
ab1a077c-e2cd-4b86-bc9f-db50981f4be0,books,Music probably respond role story,Pulse,394,22,28,12,10.1,15.03
"537d0f87-894a-4af0-8830-85d84d18f26f",home_goods,Vertex Knife Set Set,Vertex,4961,24,28,14,6.84,12.09
a75c6a36-03dd-4d87-8a56-1c3300fb98dc,furniture,Nova Coffee Table - Modern,Nova,7292,95,28,16,92.03,216.04
"93467821-eb65-4cd2-83d2-544405376782",home_goods,Nimbus Bedding - Cozy,Nimbus,3889,10,23,12,79.38,148.28
d384f5e7-6599-41e2-922a-76fbbf19c5c8,home_goods,Apex Air Purifier Set,Apex,4909,36,23,24,38.97,91.29
f57f4004-df4d-40ec-a8c3-d5a3294312ab,electronics,Pulse A271 Bluetooth Speaker,Pulse,3448,18,25,16,993.54,1206.8
"3f35a8dc-c839-40b4-bfc5-e9780f7b70a2",toys,Nimbus Building Blocks (Red),Nimbus,114,12,7,18,29.99,84.88
"347c00c0-d2e8-4b33-9c46-e681205b1aa9",fashion,Zenith Backpack (Red),Zenith,377,48,19,8,85.61,278.75
a470a7e9-2fbb-46a0-aabc-46a7b549ab0d,toys,Orion Puzzle (Blue),Orion,200,7,28,23,8.4,17.6
"45261cac-bd1d-40d6-b06c-4d58033a6742",electronics,Vertex Tablet X745,Vertex,3959,48,16,13,142.46,183.42
"84b7c444-884b-4ef2-8b60-818be185c89f",toys,Apex RC Car (Black),Apex,777,9,28,24,11.55,24.06
"547c7251-5b8c-4ddf-8f43-d5976d2029ac",furniture,Vertex Oak Desk,Vertex,35052,132,19,11,180.73,421.16
"8b2df59b-e275-4458-bb22-f8b2d7b3be54",auto,Orion Dash Cam A379,Orion,19984,84,12,25,105.46,148.3
"289d3f25-4af0-4698-8c16-3395a2d1e02d",furniture,Crest Chair - Minimal,Crest,9803,112,14,20,201.46,489.7
"2db7f5ff-807a-4767-92ea-5d0fd7de039f",home_goods,Nimbus Vacuum Set,Nimbus,1984,99,12,23,69.31,167.17
"9355ebe3-34d0-4a09-8fb3-a5d47ad38079",electronics,Orion Camera S127,Orion,2423,15,26,10,1031.92,1353.84
"85230d30-a823-43ae-90bc-85072683681d",books,Look trade: Knowledge from understand foot growth decade,Apex,249,22,19,16,24.6,40.61
"48dbf335-d4e6-4d67-a5e8-91e4b68c91e3",auto,Apex Seat Cover Kit (M432),Apex,18577,20,5,18,256.24,357.14
"3c2c609a-ed1f-4b87-888e-b4ce0d07c92d",home_goods,Nova Lamp - Modern,Nova,3334,18,25,6,93.61,190.76
"7a728921-0762-428b-9c22-532d712be9dc",electronics,Nova X570 Smartwatch,Nova,319,31,14,10,584.98,697.96
a4096868-926d-483d-98c4-bad880d4bfdd,home_goods,Orion Air Purifier Set,Orion,1023,29,29,12,36.96,74.44
"988ea32c-79c9-4e99-aedb-46912e7e3ede",auto,Pulse Seat Cover Kit (S548),Pulse,1701,66,6,5,263.59,328.14
"6bad3e8e-9b13-41f8-b1c8-9e6d89500818",fashion,Pulse Modern Jacket,Pulse,500,26,26,16,84.54,209.99
"442b6cb5-693c-4fe6-aa5b-67b3d4770489",electronics,Apex Tablet P822,Apex,3411,30,29,9,1282.79,1691.66
b1ffe3e1-1c5a-4436-a1c2-d8df1c278c88,toys,Apex Board Game (Blue),Apex,470,11,22,26,36.43,71.31
bdf68e60-99f8-45e4-b982-a005846dca9b,auto,Orion Seat Cover S181,Orion,8856,76,13,9,256.03,358.11
de70a9e9-4854-41ec-8cc8-d70ba94e510b,home_goods,Zenith Vacuum - Industrial,Zenith,1239,84,23,18,7.25,16.72
"28fbedaf-30dc-4baf-af92-6605dfcdf7e3",electronics,Nova Bluetooth Speaker S305,Nova,2858,11,17,13,1587.1,1904.53
"300d2b6e-ebb2-456f-b533-3567563f239b",electronics,Orion Smartwatch X231,Orion,3021,17,6,22,154.8,205.39
d465d96a-87a5-47b0-acf0-2ca92673a77d,books,High need everyone food probably,Nova,682,10,25,12,23.06,33.48
d80e6f49-e1e9-4088-9ac5-767a47f7b3e8,fashion,Pulse Sneakers (Blue),Pulse,329,45,6,7,113.03,251.37
b30236d1-5cd8-48aa-a42b-d1ed2eaff93f,home_goods,Zenith Lamp - Classic,Zenith,4282,84,25,10,86.4,191.59
d6c4103f-7c90-4bb8-ac0c-d41e3d99008f,electronics,Orion X532 Camera,Orion,2997,35,12,19,1233.55,1435.71
"15c2ea76-3171-4b79-92ce-b598153a2167",electronics,Orion S459 Camera,Orion,229,17,10,9,1285.67,1700.0
a280910b-1b80-4256-b9a5-a17bed8b3053,fashion,Vertex Industrial Backpack,Vertex,871,25,15,18,31.87,110.74
a4370a07-55a7-43d9-a582-a20882eee70f,electronics,Zenith M375 Bluetooth Speaker,Zenith,279,13,12,13,413.03,471.54
"2c6a83d8-7613-4ab4-a160-5f79014cfdfa",furniture,Crest Fabric Chair,Crest,23535,70,7,25,135.07,203.9
ab0f39b4-96b1-4fe8-a71d-a032f7b64123,books,Dog trip: Her letter interesting country,Crest,961,14,29,9,14.92,25.76
"45de3be5-56ad-4961-a154-865a2c404e35",furniture,Orion Chair - Minimal,Orion,11565,132,21,20,234.44,404.81
"49862a6f-7ac4-4853-8b72-dc603d5180bc",fashion,Nimbus Backpack (Black),Nimbus,635,55,17,15,25.97,74.87
"2b059263-332c-4de3-a856-9ee90caed0a7",toys,Vertex RC Car Toy,Vertex,625,19,17,26,31.43,60.92
"7e0ecfef-66db-4f64-bd77-f4125ba00ba2",home_goods,Orion Vacuum Set,Orion,1355,33,14,22,83.76,143.63
"1ae07a75-f433-4cdb-b0c2-bc65567ca8ce",furniture,Nimbus Leather Sofa,Nimbus,26867,66,11,12,231.77,509.6
"0e346235-ff9e-46d6-acfe-d84c2548b45b",fashion,Nova Sneakers (Red),Nova,858,53,28,5,53.89,145.0
"41397cd3-e880-4b83-8376-c4646aaf6cf1",auto,Apex Tool Set Kit (M429),Apex,8349,21,25,16,341.32,442.39
"372684f1-b962-4a12-be3c-9e03cb8a70e9",furniture,Nimbus Fabric Coffee Table,Nimbus,37731,180,20,19,193.23,422.2
"0597ceca-9991-4cb3-a9ef-46e0a09bfdd6",electronics,Nimbus S141 Camera,Nimbus,952,14,8,16,492.43,581.02
"65db6773-00ed-41ad-b182-202d2590b61f",toys,Vertex Doll Toy,Vertex,233,10,7,22,14.64,27.07
"9ce306cc-b567-4202-bb49-9ea2641dac72",furniture,Orion Walnut Bookshelf,Orion,13349,100,6,15,229.46,414.53
"5720767a-a5ff-4d0e-9128-8ff490d193fe",fashion,Orion Sneakers (Red),Orion,180,50,8,16,73.52,175.42
"28b4eabc-7642-4b15-b9ac-275c6ba4c17c",furniture,Orion Leather Desk,Orion,10755,191,13,28,376.77,570.47
"2b1ffc38-0a9f-4d68-9e7e-a827dee8c07d",auto,Pulse Dash Cam M382,Pulse,15635,30,17,22,283.86,413.74
"20338152-c188-45e4-a99d-e5716a9674f3",auto,Pulse Dash Cam Kit (X714),Pulse,1407,31,19,8,169.31,257.48
"914fa487-46f3-42e5-85ee-c05ae38fd3ae",toys,Apex RC Car Toy,Apex,862,10,14,20,42.9,88.1
f68900bd-90a3-426f-afff-10e4c321b768,electronics,Apex Monitor S522,Apex,4731,23,9,8,964.36,1100.28
"18d57f06-677d-4ede-b08e-5da6e6e54ea3",electronics,Nimbus Headphones S480,Nimbus,2362,36,5,29,677.22,849.46
facb0026-a27d-41af-b089-7b6a7f34bf15,furniture,Orion Desk - Cozy,Orion,14103,130,20,29,73.75,109.21
"67a5d79f-81fb-4589-b723-87e37e9f8f1c",home_goods,Pulse Air Purifier - Modern,Pulse,3265,33,15,28,94.16,187.72
dba76d6c-f93c-466a-b035-673fd66c9191,electronics,Vertex A892 Tablet,Vertex,610,40,11,11,834.77,969.96
ce2be7d7-2bf9-433b-988e-3d4d4c91e916,toys,Pulse Doll (White),Pulse,845,5,29,28,28.89,79.67
b8e704f6-85ab-4393-afde-504e5775bd5d,auto,Crest Tool Set Kit (X293),Crest,16509,71,26,17,283.94,397.09
"9d667931-1ea3-4958-874e-6a0e62a850ca",home_goods,Pulse Lamp - Classic,Pulse,2308,59,10,17,64.38,109.62
"2b31ad74-e763-4703-93ce-4dadcf940778",electronics,Apex Headphones M709,Apex,1310,43,12,21,1043.45,1283.08
"2250c096-5c8a-43dc-82ad-2e6817326f09",fashion,Nimbus Cozy Backpack,Nimbus,905,37,22,22,10.66,41.43
"6992f914-0817-4350-b509-42abbb341f49",auto,Nimbus Tire Inflator Kit (M686),Nimbus,7425,43,27,19,210.82,279.26
"6bdaa920-3373-411c-acf1-5e01fa2f9b70",home_goods,Zenith Knife Set - Industrial,Zenith,3211,29,23,6,12.32,27.08
"6a828dbe-bca9-44ba-ab32-e6ca6d8d77f8",fashion,Zenith Minimal Hoodie,Zenith,277,36,10,29,21.99,53.54
"6ea61b29-c166-40b8-b112-f170da353d74",fashion,Nimbus Jacket (Red),Nimbus,577,54,29,28,48.91,131.68
e5c21e63-a2fd-40fd-8a93-6e3eb2f162bf,auto,Orion Seat Cover M780,Orion,6834,23,16,27,302.42,409.79
e105d416-fa4c-40aa-a572-0a63963a76d2,toys,Zenith Puzzle Toy,Zenith,490,27,28,20,15.29,32.05
f609e442-03cd-44b1-8ae3-d7696d21009d,furniture,Orion Oak Coffee Table,Orion,35385,162,28,7,353.89,585.56
"0ea6ba79-a80c-483b-aa6e-630ba8c3857f",electronics,Zenith Tablet X700,Zenith,2482,41,13,8,1129.27,1402.67
ccc96669-976f-4799-a454-1d0128d0803e,toys,Zenith RC Car Toy,Zenith,597,12,19,5,39.27,90.31
"44f1ad0a-0aa0-4be3-beb5-af9a22250ceb",furniture,Apex Leather Desk,Apex,28976,85,8,15,327.36,646.75
c6473e15-ddb4-42da-bea4-f1ffe947e5a1,books,East wide reality red,Orion,205,21,14,5,14.85,25.4
"770a34b8-8dec-417e-8025-a5dc4a3cb381",fashion,Nova Hoodie (Green),Nova,289,43,28,20,59.24,146.59
"74f4fd2e-33d0-4957-8550-3b6ec6f565cc",electronics,Nova Camera A909,Nova,430,47,29,20,1081.98,1311.58
d4f26d87-7dc3-4ef3-abf4-6343e99a3802,auto,Apex Dash Cam A484,Apex,7617,32,11,21,327.51,411.09
"195f1a2b-9b50-42db-a164-e8d03076d586",home_goods,Apex Air Purifier Set,Apex,2659,48,10,19,51.29,102.1
"14a53823-84f1-4f17-9fef-751478c32437",auto,Orion Tire Inflator Kit (M346),Orion,1691,60,17,24,289.65,394.04
"037e713e-2545-450f-a362-106cc051f44f",furniture,Nova Chair - Classic,Nova,49455,108,28,19,389.97,515.62
e2f4a111-7e0b-4955-8e8b-1c10622df371,home_goods,Orion Knife Set Set,Orion,2261,92,26,14,83.47,157.13
b84ffaf3-7da5-4715-b367-292b6b2de05a,books,Become account coach late,Nimbus,635,15,15,28,26.81,42.17
c5475bc7-2398-44a6-a22a-d192134e1696,auto,Apex Car Charger Kit (S306),Apex,8136,40,23,10,114.13,134.73
a286eebf-41e0-47fd-9980-bec8b108403b,books,Purpose yeah hospital follow,Zenith,463,14,5,19,12.18,21.62
efd6dfc5-a60d-4aa8-ac1d-2a105b8f3558,furniture,Nimbus Steel Chair,Nimbus,40144,135,12,23,210.43,405.55
"4e7d4830-9be2-476d-af48-fcf710d087aa",electronics,Zenith M401 Monitor,Zenith,2411,26,20,9,994.04,1173.6
"19494131-5677-4ba8-a465-3ed95f8deab5",fashion,Orion Hoodie (White),Orion,607,20,8,17,50.52,123.12
bd3040de-b7af-4996-864a-6e3585ef59c4,auto,Orion Dash Cam P798,Orion,13653,14,29,5,217.04,305.96
"238ac5fa-8747-47f8-adc0-d28aa44c5e4b",fashion,Nimbus Cozy Hoodie,Nimbus,355,43,25,17,94.31,256.29
"7b472020-d2b1-4da9-bb9a-973d3aef8f1a",auto,Vertex Tool Set Kit (A835),Vertex,15771,66,23,20,190.72,288.48
e84f6717-1287-45c2-8f2c-21150d548b88,toys,Nova Puzzle (Blue),Nova,368,6,21,26,11.21,24.44
"0b661193-087e-4522-aa2c-5f0b8635f648",electronics,Apex Camera S425,Apex,2726,34,27,7,727.6,850.67
e344cbd6-86ee-4a02-b5fc-6a4fc9e922ea,furniture,Nimbus Oak Bookshelf,Nimbus,8943,79,26,17,633.99,834.02
"1e2f0276-b5e1-4403-828b-60ff8ee086bd",toys,Pulse Building Blocks (Beige),Pulse,160,26,19,10,9.92,24.99
"94b0edda-5b6a-4016-8eb7-8793e9914ff1",books,Agree those onto sometimes west,Pulse,349,22,20,28,23.57,35.29
"1ebf2a44-2266-4fcd-836a-7508928fdeb9",electronics,Nimbus A789 Bluetooth Speaker,Nimbus,526,44,18,27,942.97,1078.24
"655be87a-7eb6-46cc-87a4-211cf5bb14c8",electronics,Nova Bluetooth Speaker P957,Nova,4463,47,29,27,1035.28,1297.98
d0f325a5-1305-46a0-a76a-3c80508e28b5,furniture,Vertex Chair - Minimal,Vertex,6763,198,20,8,180.89,253.99
"0bb4192d-68e6-44c7-9dc7-662c96eb0a67",home_goods,Pulse Air Purifier - Industrial,Pulse,2354,64,23,16,19.09,44.9
"3698fce2-7f00-43c9-b9bc-0e2d90850094",fashion,Nimbus Modern Jacket,Nimbus,985,23,12,26,112.87,260.22
"56e3e038-24ec-4092-8967-beabf0def00f",books,Wide evidence,Apex,452,24,5,7,8.0,13.86
c68e388c-ec66-498b-8155-da8ddd92f341,home_goods,Nova Knife Set - Industrial,Nova,2647,47,5,18,55.74,119.79
f1c15953-a7ce-4edd-8019-094153b43bc1,auto,Nova Tire Inflator A417,Nova,6456,96,5,9,49.18,69.94
"8ac44139-7ce0-4b19-ba6d-fb49a0cef260",furniture,Nimbus Sofa - Classic,Nimbus,22278,184,8,7,65.21,138.27
"070211b9-b289-4e78-b82b-461d46159260",furniture,Nimbus Sofa - Cozy,Nimbus,49242,122,18,25,68.96,118.3
"9364a130-0427-4600-ad95-e1bb8c5ae28a",fashion,Nova Jacket (Blue),Nova,268,52,26,9,41.44,137.72
"9cb2b371-4778-4f79-9454-89b1b5422f28",home_goods,Orion Bedding Set,Orion,3861,47,8,23,49.17,87.63
"61e07199-35d2-4359-950c-cc134b15f706",auto,Nova Car Charger P100,Nova,15259,18,21,12,65.35,96.47
dbf59646-1dbb-4481-928f-36230d59a1be,books,Enough option,Crest,604,17,29,17,9.37,18.37
d0131155-a833-4a64-b8ed-54f49d343ada,furniture,Orion Steel Desk,Orion,36382,159,29,28,624.08,923.65
"2d2921a7-e127-43be-a289-50a1a85c1ce7",electronics,Nova Headphones P526,Nova,2487,48,24,16,1065.56,1377.14
ba17f7b3-c084-46ac-bc53-d54683fd1cfa,electronics,Nimbus X855 Monitor,Nimbus,293,16,16,27,107.53,131.35
bf4287b5-775a-482f-aac5-ee613439e19f,electronics,Crest Tablet A491,Crest,3741,36,21,27,145.36,180.57
"4e0105af-9062-4349-9a11-bd433db5f2ec",home_goods,Apex Vacuum Set,Apex,2931,65,28,23,100.96,199.11
"737a8601-260d-4fa7-a618-cf5a2045f43f",auto,Pulse Dash Cam X509,Pulse,6452,98,10,20,206.84,308.74
"6dd5d8e0-6133-4649-8e3c-09f92956932e",home_goods,Orion Bedding - Minimal,Orion,3296,24,24,24,92.44,155.38
"1dac2823-39c6-4cc0-8222-4f04185a78d8",auto,Orion Tire Inflator Kit (A432),Orion,6210,47,28,19,65.91,100.05
"4c9d581b-5c95-4f28-936a-c050f973cb8d",auto,Pulse Dash Cam Kit (M768),Pulse,11663,87,15,16,63.86,81.62
"31502bc6-02c1-4658-8a42-13dc276150e2",auto,Zenith Car Charger Kit (P208),Zenith,9762,48,20,17,302.95,393.41
d71013cc-0515-4eab-9ed6-342c475c3e83,home_goods,Crest Air Purifier - Classic,Crest,3584,85,20,18,44.67,106.88
"7c05ed95-cf0d-44bc-9993-1d93480a2922",toys,Vertex RC Car Toy,Vertex,972,12,16,20,35.05,79.37
"36793669-20db-4bd0-b17a-7873b9452973",electronics,Nova Tablet A582,Nova,4872,49,10,13,561.79,699.7
"77f209f4-29d4-4866-9fd0-cdf252e782f4",furniture,Orion Desk - Cozy,Orion,41964,146,18,26,200.18,413.52
dba5d292-fc3a-4b31-89d0-4ed031ab0dd9,fashion,Apex Minimal Dress,Apex,505,44,27,22,61.84,198.02
bb7e048c-c1db-4f14-b98b-6758cd506359,toys,Apex Doll Toy,Apex,884,8,16,22,37.88,84.21
"824e76d9-4ff3-4ebc-8f57-df62ae436651",home_goods,Crest Lamp Set,Crest,1593,78,14,21,6.33,12.9
bf60d89b-75a6-49f7-8092-7b7a55ac5d20,electronics,Crest Bluetooth Speaker A709,Crest,4134,18,16,14,160.77,209.46
"655e743c-ee08-4465-8581-5e0ba3e9feb1",home_goods,Zenith Lamp Set,Zenith,3597,45,18,29,28.75,56.78
"6f902323-d91f-4e6b-b457-bbe6844f87f0",toys,Vertex RC Car (Black),Vertex,307,25,20,8,6.43,17.72
f4bf875a-ce75-47dd-921e-d855c269bfb0,home_goods,Zenith Knife Set Set,Zenith,3955,16,12,25,48.33,90.35
"1572c89d-6905-4e12-92f1-440100f85e16",home_goods,Crest Lamp - Minimal,Crest,4201,43,9,5,11.34,20.85
"63961f35-2d98-4afe-b427-6e81a770d4d8",electronics,Vertex Bluetooth Speaker P840,Vertex,455,23,12,24,1503.16,1824.64
"8f28a95b-aafd-4269-9078-c3869f7390ab",auto,Vertex Tire Inflator Kit (M682),Vertex,17157,32,26,19,120.12,171.39
"4d8ab6bd-70e9-4d73-a4a8-0158add8b544",toys,Nova Building Blocks Toy,Nova,105,20,26,18,53.47,97.94
ba4dac64-529d-4809-80e9-6916693cf470,fashion,Pulse Sneakers (Black),Pulse,954,36,25,20,21.51,78.92
"8732105e-11da-43ce-a608-2a724b86c6f9",auto,Vertex Tool Set Kit (A689),Vertex,11927,69,13,12,148.23,213.46
a6949163-e32b-4a65-8633-0b91a91872cc,toys,Apex Building Blocks (Red),Apex,861,28,29,8,20.2,52.26
"97fc1140-ef60-4ce3-8426-86149a89df05",home_goods,Crest Lamp - Classic,Crest,4962,72,7,22,72.77,125.52
bddea95c-8ff2-44d4-812c-ae29e4518ec2,furniture,Nova Leather Bookshelf,Nova,16811,194,17,12,399.06,910.09
f038616e-2f1f-4cb0-85cb-30ab3be08d6a,furniture,Orion Steel Bookshelf,Orion,45430,60,15,12,506.75,816.89
d8a8d51c-48a6-4092-837d-808d8e146848,books,Beautiful strategy should ability especially,Vertex,620,12,27,7,11.81,18.22
"1f9330f8-7e4f-4cb5-8061-aa1ee536f2e1",fashion,Orion Backpack (Red),Orion,844,55,13,6,26.04,78.22
"154ffaed-7dea-4da8-a60e-c60cb751ea8a",fashion,Nimbus Modern Jacket,Nimbus,817,28,26,16,59.45,171.28
d099d399-f423-4920-b10b-2cf3346b38ed,furniture,Pulse Chair - Minimal,Pulse,29588,84,10,25,66.43,108.78
"5d60c81d-e69c-430d-bf44-d2716d614ca6",books,Apply imagine amount maintain oil: Defense imagine indeed plant,Zenith,736,16,19,7,17.86,27.11
"59148f0f-3f81-4a9c-af0b-e3d5a0a517c4",home_goods,Nova Lamp - Classic,Nova,2921,55,6,18,83.54,175.66
"6e1a7777-2b12-4e89-b1fd-638ec7f44c31",home_goods,Apex Knife Set - Minimal,Apex,3070,38,19,18,67.95,115.07
fba37fcd-a718-4fce-80b4-d6dc069c9a79,furniture,Zenith Bookshelf - Minimal,Zenith,28830,60,11,21,428.13,785.19
fdb90262-8f49-438b-9d7f-3816829203c3,toys,Orion Board Game Toy,Orion,114,24,27,12,39.92,91.46
"9f4be910-9c9b-4021-b2ac-4a470756f4ce",auto,Nova Tool Set Kit (A392),Nova,2572,22,8,9,317.23,374.78
cab63f7a-1a37-40a5-b60c-e639d1ce06f9,furniture,Nimbus Coffee Table - Minimal,Nimbus,21085,183,25,27,188.27,427.19
e30aae9a-9b77-4c33-88c4-e63d329e2d6d,books,Discuss soldier decide quite: General look reason cover building,Nimbus,789,20,19,20,19.16,28.61
f27c1393-6389-4f20-ba1d-81abe9fab1d7,electronics,Pulse X517 Monitor,Pulse,2563,10,8,14,252.0,315.58
e8b4a712-9404-4b6a-aec5-ba04b968da08,furniture,Crest Chair - Industrial,Crest,28340,199,21,29,107.12,210.28
"222aaa73-b840-45c3-917e-0ab6e0d91383",furniture,Apex Steel Bookshelf,Apex,48824,127,16,21,358.06,817.63
fe9d5389-48fd-4309-b6d3-dadd1f787248,fashion,Crest Dress (Green),Crest,823,59,26,13,30.32,96.36
c555971c-c637-4ffe-b51e-f34e997f0f5e,fashion,Vertex Jacket (Beige),Vertex,979,20,12,20,47.46,119.03
c095e1b0-a03a-4dd3-97f0-7f04e397051f,books,Pick space this have can: Finish down technology stand outside,Nova,868,19,13,8,18.42,26.72
"12859d94-c485-4e7a-8318-8c16eb79722c",books,Continue lead,Orion,562,21,22,28,26.11,41.3
"14130054-6fe8-4b0e-9bfc-79f19cb18b1e",electronics,Zenith Smartwatch P253,Zenith,4681,10,23,19,1079.2,1299.87
"972adbb5-dfc3-44c3-b085-a0042356961e",toys,Zenith Doll (White),Zenith,783,8,17,13,40.83,85.7
"5d755d64-6cf7-4d17-a953-e6ea00abd771",fashion,Pulse Classic Dress,Pulse,538,40,10,19,77.86,197.72
bb259b02-8841-440c-9ba2-45e29bfbfe65,electronics,Crest S606 Headphones,Crest,2729,29,10,29,1116.99,1417.75
dc0eba1a-3a8f-4ff4-81ce-ee7fa3a18a3e,electronics,Orion P367 Tablet,Orion,2047,40,8,26,1204.66,1542.38
"4f197ba0-b676-4d6a-8ab5-9c7cf8eadbcf",books,Fire present clearly usually,Orion,587,12,26,22,20.15,34.54
"9aa8402e-7749-4d70-afff-b4c4c492ffee",furniture,Orion Walnut Chair,Orion,5103,101,8,7,483.74,816.29
b6071e35-450a-4a53-9a03-cd1148999d0c,fashion,Vertex Minimal Backpack,Vertex,414,41,12,22,26.31,98.67
d1c12310-e34f-4074-bd22-ee47f25de436,electronics,Apex X869 Headphones,Apex,1547,41,24,13,1173.12,1428.21
d6cbe96a-d1ba-45d4-b91f-ae711cf56967,electronics,Apex Camera A944,Apex,4954,49,5,15,780.2,988.5
f37ac68c-babe-4c2a-b5aa-6548435e5ec6,books,Evening trouble exactly natural,Pulse,685,20,19,25,16.08,24.28
"7641788a-f51a-4847-9149-71397c8bf09c",books,Commercial next respond: Entire into think benefit color,Nimbus,956,19,29,21,27.19,40.37
"3e702943-0937-4cde-ac7c-89716108b6de",books,Yourself performance get especially: Step design box result,Zenith,401,21,20,22,21.11,42.02
c3a06be4-288f-4aab-aaba-15f9024c58e6,home_goods,Apex Lamp - Minimal,Apex,2408,13,11,11,18.44,31.54
"182f21ec-c1a3-4509-81c6-ff61f2e88932",fashion,Crest Backpack (Green),Crest,836,54,28,20,47.97,155.43
ab7627e6-e762-405b-9cd5-a20ab353461e,toys,Nimbus RC Car Toy,Nimbus,634,15,18,8,13.42,30.15
fda28661-2d5b-4c9e-9c37-7c5943853660,books,Election though chance ask,Apex,922,24,16,21,28.16,40.41
ebef995c-c962-414f-86eb-b694e0855964,auto,Apex Car Charger Kit (X713),Apex,8758,52,21,23,96.76,123.03
"7b7d95d2-68cc-45a2-acfa-07f856fa8cfd",electronics,Pulse Smartwatch X318,Pulse,478,29,28,13,485.6,593.19
"0c0703cf-9326-4bd1-b87e-9b52c639d1df",fashion,Nova Backpack (White),Nova,855,38,16,14,81.84,202.89
f642c4d9-fede-4261-87c5-e60c1d412798,fashion,Crest Classic Jacket,Crest,344,58,27,15,83.7,245.73
f6ce1bb4-63ff-455f-a2e7-90d21dd568d2,fashion,Orion Dress (Red),Orion,717,21,16,29,71.91,221.11
"5747dffd-98c1-44a2-8fb2-e5424d909e8a",furniture,Nova Sofa - Modern,Nova,37225,163,6,15,335.05,555.67
"8f4c3941-5390-4ec0-b199-0a31fa1deef9",auto,Vertex Car Charger Kit (S808),Vertex,1352,57,28,9,261.9,393.75
"0e88ff02-746e-4719-bdd9-5073dc9864c8",electronics,Orion Tablet M989,Orion,837,47,7,10,1612.71,1879.45
d4cb9f3a-051a-4b72-84b2-7869f746174c,furniture,Nimbus Fabric Sofa,Nimbus,48247,172,24,20,549.59,925.09
aa280f46-da26-47c6-922b-761ced2be986,fashion,Nimbus Classic Backpack,Nimbus,879,53,9,28,78.65,235.29
"945fe9c6-49ed-4243-8fec-82a9db38695f",electronics,Vertex M354 Smartwatch,Vertex,4668,38,12,12,97.31,128.32
e6721fe4-6f3a-4044-8e89-73aa542c73c9,toys,Orion Puzzle (White),Orion,225,20,26,26,24.08,48.48
"813e2151-9ff6-4bfe-8cbf-aab3628bf822",books,Per success watch ability: Base speech participant,Crest,976,15,9,13,8.85,16.67
"4c3453aa-328d-4dd9-ac3c-6a25bfc384f9",toys,Nimbus Building Blocks (Blue),Nimbus,188,13,13,25,17.32,36.25
"453d7b88-a032-4d48-9e62-34aaa454404e",furniture,Vertex Coffee Table - Cozy,Vertex,13791,161,11,13,411.86,592.36
"6b5c12e8-b901-4a8e-8bcb-9501aa5e073d",auto,Nimbus Dash Cam Kit (M807),Nimbus,12215,86,17,18,312.63,432.94
"25c6581b-9f78-4824-b760-54315aa53eea",books,Financial strong life public,Zenith,414,18,13,11,21.13,37.03
"4070f99a-5039-4910-9220-a0079e64c44a",auto,Zenith Dash Cam A378,Zenith,8832,65,25,17,70.21,103.05
ba116780-7486-4838-bcd6-ec230c2d4d1e,electronics,Vertex Bluetooth Speaker A674,Vertex,2444,10,17,9,1045.56,1349.15
"4e3f1fde-f293-4682-8d24-69d11ffdf7db",fashion,Nimbus Hoodie (Black),Nimbus,872,41,5,8,94.02,264.08
